film_id,year,length,budget,votes,genre,rating
27195,1972,316,12.2,125,Drama,5.7
27196,1997,105,12,10,Action,4
27197,2002,94,8.7,146,Comedy,2.7
27198,2000,177,6.7,225,Action,4.7
27199,1998,92,15.8,171,Comedy,8.1
27200,1988,93,16.9,8,Comedy,8
27201,2001,45,11.2,6,Animation,4.3
27202,1982,90,12.6,6,Comedy,7.8
27203,1964,125,11.1,896,Action,2.7
27204,1957,66,14.6,9,Action,4.8
27205,1961,94,11.8,5,Action,5.6
27206,1970,85,11.5,13,Drama,2.3
27207,1981,83,14.9,8,Comedy,8
27208,1935,80,10.7,9,Comedy,8.3
27209,2002,105,6.3,11,Drama,3.8
27210,2000,130,11.4,7,Action,5
27211,1992,72,13.3,23,Drama,4.2
27212,1966,86,11.2,20,Action,4
27213,1936,97,11.5,14,Action,2.9
27214,1956,95,9.6,9,Action,3.7
27215,1953,85,12.3,5,Action,3.9
27216,1966,90,18.1,10,Action,7.2
27217,1963,89,12.5,69,Action,4.9
27218,1992,109,13.5,23,Drama,4.1
27219,1941,103,18,16,Romance,2.1
27220,2002,93,13.2,45,Drama,3.3
27221,1989,30,10.7,16,Short,7.2
27222,1986,,8.7,6,Action,3.2
27223,1980,104,9.8,9,Comedy,4.4
27224,2001,86,8,181,Action,4
27225,1983,92,15.5,7,Comedy,8
27226,1995,93,12.2,15,Action,3
27227,1995,70,11.4,17,Drama,3.2
27228,1996,97,14.3,172,Comedy,7.9
27229,1989,106,11.6,86,Comedy,8.1
27230,2002,91,5.8,11,Action,5.5
27231,1983,98,12.8,21,Comedy,3.5
27232,2004,82,16.9,45,Drama,3.1
27233,1958,126,11.4,3281,Action,5.2
27234,2004,132,14.3,42,Drama,4.6
27235,2003,108,16.2,28,Action,5.7
27236,2003,186,15.6,628,Comedy,6.3
27237,2002,11,15.3,9,Short,8.3
27238,1989,,10.2,7,Action,4.8
27239,1960,,14.9,9,Drama,4.1
27240,1979,176,14.1,70,Action,3.5
27241,1985,95,9.9,5,Drama,4.6
27242,1988,96,11.8,7,Action,3.9
27243,1983,97,16.7,41,Drama,3.6
27244,1995,,15.4,16,Short,8
27245,1958,164,8,13,Romance,3.7
27246,2002,82,12.4,28,Drama,3
27247,1962,96,9.6,12,Action,3.7
27248,1966,107,8.3,92,Comedy,4.8
27249,1960,,16.4,8,Short,7.6
27250,1963,105,6.3,17,Drama,3.9
27251,2000,26,16.2,5,Comedy,7.6
27252,2002,93,18.6,6,Comedy,8
27253,2000,107,13.6,127,Action,2.4
27254,2000,105,12.5,20,Action,4.4
27255,1993,118,9.4,8113,Action,5.2
27256,1973,110,12,71,Drama,4.8
27257,1994,140,10.7,24,Action,5.2
27258,2000,70,12.2,15,Comedy,8
27259,1997,78,10,26,Action,5.2
27260,1967,94,11.9,15,Comedy,8.3
27261,1955,127,9.8,140,Comedy,6.5
27262,2000,124,8.6,105,Drama,4
27263,1981,87,11.2,7,Action,4.7
27264,1996,94,11.2,42,Action,3.8
27265,1995,157,6.8,5,Documentary,3.6
27266,1950,,8.9,59,Action,3.3
27267,2003,15,11.9,7,Drama,7.8
27268,2003,87,16.9,9,Action,8.1
27269,2001,104,13.6,73,Comedy,8.3
27270,1980,152,17.1,31,Drama,4
27271,1972,9,12.8,6,Animation,7.8
27272,1996,114,12.7,1491,Drama,3.6
27273,1981,93,10.6,5,Comedy,8.2
27274,1988,72,8.9,13,Comedy,3.8
27275,1969,90,13.2,9,Drama,3.8
27276,1982,109,17.5,37,Action,8.1
27277,2002,105,14.6,442,Drama,3.6
27278,2001,110,11.2,7,Action,3.4
27279,2002,35,11.5,6,Comedy,8.7
27280,1992,73,12.4,19,Action,1.7
27281,2000,90,14.2,14,Action,3.6
27282,1946,70,11.2,36,Action,4
27283,1931,93,13.3,52,Drama,3.7
27284,1984,135,7.1,5,Action,4
27285,1968,172,11.2,42,Drama,4.4
27286,1986,,13.2,76,Action,3.1
27287,1982,,12.8,78,Action,3.7
27288,1986,,12.3,7,Documentary,7.9
27289,1987,,11.8,45,Action,4.8
27290,1983,,15.2,21,Comedy,7.7
27291,1988,106,13.1,44,Drama,4.3
27292,1989,97,9.9,19,Drama,5.3
27293,1989,121,11.5,15,Comedy,3.3
27294,1985,86,13.4,9,Action,3.3
27295,1984,,16.4,16,Comedy,7.9
27296,1984,120,10.5,14,Drama,2.4
27297,2004,100,10.1,70,Drama,3.2
27298,2003,35,13.3,13,Comedy,8.7
27299,1973,124,13,59,Drama,4.4
27300,1949,110,17.2,7,Drama,2.2
27301,1948,98,10.7,61,Action,3.4
27302,1968,93,7.8,38,Drama,5.6
27303,1969,84,9.2,21,Drama,4.7
27304,1999,21,12.3,118,Short,7.3
27305,1988,102,13.6,5,Action,3.7
27306,1985,132,7.2,89,Action,3.9
27307,1997,25,12.3,20,Drama,8.2
27308,2001,20,14.8,10,Short,7.8
27309,2002,85,11,14,Action,4.2
27310,2000,86,14.4,167,Drama,3.9
27311,1957,95,9.4,357,Drama,4.3
27312,2004,93,15.7,5,Documentary,8.1
27313,1973,86,18.6,10,Drama,4
27314,1977,90,13.8,10,Action,3.2
27315,1962,102,12.6,43,Drama,1.7
27316,1980,129,11.8,10,Documentary,8
27317,2000,151,13.2,125,Drama,3.6
27318,1987,93,11.2,24,Drama,3.3
27319,1993,119,13.4,28,Documentary,8.2
27320,1952,84,8.3,19,Drama,2.9
27321,1986,108,9.1,43,Drama,3
27322,2003,89,12,3661,Comedy,7.4
27323,1998,110,10.2,92,Action,4.5
27324,1965,110,10.2,21,Drama,3.5
27325,1990,97,15.2,40,Drama,3.8
27326,1951,98,12.3,5,Action,4.1
27327,1960,97,10.8,11,Comedy,8.6
27328,2002,123,8.8,130,Drama,3.3
27329,1963,110,15.8,9,Drama,3.8
27330,1960,150,10.8,11,Drama,3.4
27331,1989,162,14.3,5,Action,4.7
27332,1943,79,12.2,26,Action,4.3
27333,1988,108,13.9,153,Drama,3.8
27334,1998,6,12.5,10,Drama,8
27335,1996,116,13.3,1077,Drama,4
27336,1972,99,12,195,Drama,3.6
27337,1952,99,14.1,273,Drama,5.2
27338,1934,64,10,27,Comedy,7.6
27339,1953,73,6.9,53,Action,3.6
27340,1950,80,11.7,61,Action,4.8
27341,1939,57,10.2,9,Action,3.7
27342,2004,98,10.8,21,Action,4.6
27343,1933,78,13,6,Drama,4
27344,1951,90,11.1,7,Comedy,3.4
27345,1995,104,11.8,17,Action,4.7
27346,2003,,6.2,17,Drama,4.4
27347,2001,,16.6,21,Action,8.4
27348,1998,,6.6,346,Drama,3.4
27349,2000,123,4.8,56,Drama,3.5
27350,1984,188,11.5,360,Comedy,3.4
27351,1999,90,13,320,Action,3.7
27352,1957,,7.4,6,Comedy,4.9
27353,1968,95,12.2,13,Comedy,8.2
27354,1974,95,16.6,8,Action,8.3
27355,1989,,10.8,5,Comedy,8.3
27356,1968,80,14.5,5,Action,3.3
27357,1993,33,9.6,5,Comedy,7.5
27358,1995,35,14.9,5,Comedy,8
27359,1994,53,15.8,5,Comedy,8.3
27360,1995,56,13.2,5,Comedy,8.2
27361,1996,35,15.9,7,Action,8.4
27362,1937,86,12.3,10,Comedy,7.8
27363,1993,29,10,14,Animation,4.5
27364,1980,82,10,48,Comedy,8
27365,2003,75,14.4,13,Animation,4.9
27366,1965,74,14.6,23,Action,4.1
27367,1977,83,13.1,24,Action,4.5
27368,1989,95,11.7,13,Drama,5.9
27369,1997,122,12.5,2687,Drama,4.5
27370,2002,97,8.3,16,Comedy,4.2
27371,1995,175,16.6,115,Action,2.9
27372,2001,90,11.9,12,Comedy,7.9
27373,1991,90,16.5,31,Action,8.1
27374,1976,87,14.7,67,Action,3.9
27375,1986,113,7.2,6130,Action,3.8
27376,1989,112,11.8,4141,Action,3.9
27377,1984,126,11.5,10783,Drama,4.2
27378,1961,80,16.6,10,Action,7.5
27379,1989,96,11.4,5,Drama,4.2
27380,1986,115,6.2,7,Action,3.9
27381,1963,85,11.4,28,Comedy,8.3
27382,1995,75,12.5,12,Action,1.6
27383,1986,90,15.7,6,Drama,3
27384,1997,15,14.3,16,Short,8
27385,1999,55,13.2,13,Documentary,8.5
27386,1995,90,10.5,11,Documentary,7.8
27387,1984,14,11.2,33,Documentary,7.5
27388,1999,104,10.1,178,Drama,4.1
27389,1954,15,16,155,Animation,7.7
27390,1974,187,9.9,10,Action,4.7
27391,1913,,9.5,6,Comedy,8.7
27392,2003,24,13.7,10,Animation,8.1
27393,1965,128,12.8,6,Drama,3.7
27394,2003,82,19.7,23,Animation,4.3
27395,1992,102,12.6,11,Action,2.7
27396,1986,193,11.9,38,Action,3.5
27397,2003,113,9.4,25,Drama,3.9
27398,1996,110,9.9,202,Comedy,3.7
27399,2001,97,7.5,117,Comedy,4
27400,1999,88,13.6,142,Drama,3.9
27401,1956,78,5.5,95,Comedy,3.2
27402,1997,3,14.2,6,Documentary,8.1
27403,1991,94,6,160,Comedy,3.8
27404,1929,8,10.3,40,Animation,8.1
27405,2004,29,10.4,10,Drama,8
27406,2004,,16.1,185,Comedy,7.9
27407,2002,127,14.1,23,Drama,3.6
27408,2003,94,12.4,74,Comedy,3.7
27409,1951,86,16.6,16,Comedy,7.9
27410,1994,60,16.3,13,Action,7.9
27411,1980,,11.5,29,Action,4.7
27412,1972,,11.8,11,Action,2.6
27413,1998,85,11,93,Drama,4.7
27414,2000,99,14.4,34,Drama,5
27415,1988,82,10.9,5,Action,4.4
27416,2002,121,15.2,21,Romance,5
27417,1975,200,14,7,Drama,4.6
27418,1964,168,11.9,14,Comedy,5.9
27419,1989,110,13.7,5,Action,5.6
27420,1993,175,10.3,144,Drama,4.8
27421,1967,130,7.1,9,Romance,3.9
27422,2002,100,9.3,97,Comedy,2.4
27423,1976,105,10.3,15,Comedy,7.9
27424,1950,81,8.9,9,Action,3.1
27425,2001,85,10,111,Action,4.9
27426,1986,133,10.1,6,Drama,3.4
27427,1989,80,9.4,8,Romance,6
27428,1943,110,12.9,22,Romance,3.9
27429,1981,116,13.9,6,Drama,3.5
27430,2001,123,14.5,8060,Comedy,4.8
27431,1980,83,15.7,7,Action,8.4
27432,1999,90,13.4,203,Action,4.5
27433,2004,11,14,10,Short,8.5
27434,2002,7,11.7,392,Animation,4.6
27435,1983,141,6.7,32,Comedy,5.2
27436,1996,107,11.1,11,Action,3.8
27437,1984,90,11.2,5,Action,3.5
27438,1941,88,14.8,24,Comedy,4.8
27439,1930,55,10.4,5,Drama,4.6
27440,1958,99,4.6,24,Comedy,4.9
27441,1967,96,15.2,19,Comedy,7.6
27442,1963,110,6.6,16,Comedy,4.4
27443,1938,89,5.9,6,Action,5.1
27444,1959,91,19.1,33,Drama,3
27445,1961,104,10.8,12,Drama,3.5
27446,1926,,11.1,6,Action,4
27447,1938,7,10.8,44,Animation,8.5
27448,2001,87,18,38,Drama,3.7
27449,1960,45,11,215,Drama,8.2
27450,2002,86,13.6,11,Drama,3.2
27451,2001,90,12.1,18,Action,2.4
27452,1965,91,12.1,12,Drama,5.3
27453,1984,86,15,25,Animation,4.1
27454,1994,96,12.7,38,Drama,3.2
27455,1942,89,14,6,Comedy,7.5
27456,1971,,13.1,5,Drama,5.9
27457,1967,,12.4,17,Drama,5.7
27458,2005,,13.9,15,Drama,4.9
27459,2002,,14.2,9,Short,8.6
27460,1988,,10.6,136,Action,4.3
27461,1969,,8.5,182,Drama,4.3
27462,1996,,10.6,61,Comedy,8.1
27463,1997,91,13.6,6,Romance,0.8
27464,1996,96,9.9,1027,Comedy,5.6
27465,1996,90,9.4,40,Drama,3.3
27466,1986,90,10.1,10,Comedy,7.6
27467,1966,,12.7,348,Comedy,8.9
27468,2002,,11.3,9,Drama,4.6
27469,1996,,14,888,Drama,2.4
27470,1966,89,16.6,9,Comedy,7
27471,1964,96,14.5,53,Action,4.5
27472,1994,120,13.3,19,Action,3.1
27473,1999,88,14.5,20,Action,3.7
27474,1988,,13.7,57,Drama,2.5
27475,1999,96,12.6,26,Drama,4.1
27476,2000,,9.5,41,Drama,4.2
27477,1996,,12.6,3500,Comedy,2.4
27478,1974,,8.8,34,Action,4.3
27479,1964,,13.3,8,Drama,3.1
27480,1937,,10.4,6,Action,3.7
27481,1948,,15.7,41,Drama,4
27482,1984,,13.2,3314,Animation,3.2
27483,2004,,11.5,14,Action,3.7
27484,1983,,13.4,5,Action,3.5
27485,1993,,7.9,18,Drama,4.4
27486,1970,,13.2,8,Drama,3.6
27487,1982,,13.4,5,Comedy,8.3
27488,2004,100,12,34,Drama,5.2
27489,1988,100,7,27,Action,3.7
27490,2005,96,11.9,140,Comedy,7.6
27491,1965,85,11,6,Action,4.6
27492,2002,100,13.7,179,Drama,3.7
27493,1990,100,8.1,21,Drama,4.9
27494,1941,86,13.5,138,Comedy,7.7
27495,1934,69,11.6,14,Drama,4.3
27496,2000,95,13.3,9,Drama,5.2
27497,1937,82,13.7,7,Comedy,8
27498,1976,94,12.6,18,Comedy,8.4
27499,1973,84,12.4,12,Comedy,8.1
27500,1973,91,13,6,Comedy,4.7
27501,1939,81,14.7,5,Drama,3.9
27502,1945,93,9.8,40,Drama,3.8
27503,1936,82,9.9,5,Comedy,7.9
27504,1934,6,13.7,7,Animation,7.9
27505,1969,26,17.7,14,Documentary,8.2
27506,1997,101,10.4,443,Comedy,3.4
27507,2000,93,12.1,245,Documentary,8.2
27508,1983,96,10.8,1217,Action,3.9
27509,1942,100,11.9,256,Drama,4.7
27510,2005,18,8.6,7,Short,8.5
27511,1976,88,13.4,19,Drama,1.9
27512,1995,92,12.2,98,Drama,4.7
27513,2004,95,22.9,151,Drama,7.8
27514,1999,70,8.1,20,Documentary,4.5
27515,1956,10,11.8,29,Short,8.3
27516,1940,80,10,25,Drama,3.4
27517,1985,102,17.2,17,Action,7.4
27518,1915,3,12,5,Animation,3.9
27519,2000,128,9.4,11351,Comedy,4
27520,2003,96,14.7,74,Action,5.4
27521,1975,109,10.2,292,Drama,5.8
27522,1998,88,12.1,44,Comedy,5
27523,1983,88,12.7,98,Comedy,8.5
27524,2000,10,12.8,18,Short,7.6
27525,2002,119,12.6,16,Comedy,3.3
27526,1991,110,11,44,Action,4.8
27527,1979,119,14.1,13,Action,3.5
27528,1990,90,7.7,8,Action,2.5
27529,2002,93,11.1,46,Comedy,4.3
27530,1993,97,9.1,242,Comedy,3.8
27531,1994,104,15.2,342,Comedy,8.8
27532,2000,,14.4,18,Action,3.9
27533,2004,86,14.5,19,Action,3.1
27534,1986,95,9.3,5,Comedy,2.3
27535,1979,97,12.2,9,Action,4.4
27536,1944,109,8.3,12,Drama,4.2
27537,2004,85,8.9,184,Action,4.7
27538,1987,85,13.1,33,Drama,3.4
27539,1981,94,10.3,10,Drama,5.1
27540,1998,60,11.7,6,Documentary,7.8
27541,1957,86,15.2,19,Comedy,8.1
27542,1970,144,11.7,5325,Action,8.3
27543,1970,90,14.3,11,Action,3.3
27544,1964,94,12,6,Drama,3.2
27545,2002,97,15.3,2955,Drama,5.3
27546,1965,83,16.4,9,Action,8.3
27547,2004,81,14,7,Drama,3.9
27548,1975,95,11.4,5,Comedy,8.6
27549,1966,86,17.9,87,Drama,5
27550,1975,85,11.1,25,Action,3.3
27551,1975,100,15.8,50,Action,8.2
27552,1999,86,15.4,219,Comedy,8.6
27553,1933,73,18.9,284,Action,8
27554,1969,92,10.9,7,Drama,4.1
27555,1964,95,12.8,6,Action,3.8
27556,1976,90,11.3,80,Comedy,4.2
27557,1998,112,10.9,58,Drama,3.2
27558,1955,104,7.4,243,Action,2.3
27559,1938,95,11.1,50,Drama,4.5
27560,1977,90,10.8,3756,Comedy,8.3
27561,1934,75,15.3,42,Comedy,8
27562,1938,87,9.9,8,Comedy,8.1
27563,1956,84,9.9,16,Action,5.5
27564,1976,105,9.7,273,Action,3.7
27565,2001,98,15.9,58,Drama,4.6
27566,1931,76,9.8,41,Drama,3.1
27567,1969,89,10.3,8,Comedy,8.3
27568,1985,78,13.7,27,Drama,6.9
27569,1996,96,9.7,32,Drama,4.4
27570,1969,90,11.2,1009,Drama,4.5
27571,1999,103,9.9,36,Drama,3.8
27572,1998,11,11.9,5,Short,8.2
27573,1994,35,12.4,24,Short,8.5
27574,1956,,15.1,27,Comedy,8.5
27575,1957,81,10.6,24,Comedy,8.4
27576,1987,93,12.2,39,Action,4.9
27577,1995,97,14.2,7,Drama,3.9
27578,1998,89,11.8,14,Action,4
27579,1969,84,17.8,103,Drama,4.1
27580,2000,83,17.4,1284,Comedy,7
27581,2001,100,15.6,272,Comedy,8
27582,2001,113,9.7,7,Action,3.5
27583,1985,97,17.8,73,Comedy,7.8
27584,1948,101,13.3,5085,Drama,3.9
27585,2004,64,11.5,5,Documentary,7.7
27586,1960,82,15,76,Drama,5.2
27587,1998,86,7.3,62,Comedy,4.7
27588,1950,101,9.6,80,Comedy,4.3
27589,1934,71,9.3,35,Drama,4.2
27590,1958,134,8.1,68,Drama,1.5
27591,1933,69,5,50,Comedy,4.7
27592,1972,70,11.4,9,Comedy,8.2
27593,2002,90,10.5,41,Action,3.7
27594,1944,137,11.2,197,Drama,4.3
27595,1997,116,10.8,531,Drama,4
27596,1928,6,12.4,9,Documentary,7.7
27597,2003,82,12,6,Action,3.3
27598,2002,90,13.4,7,Comedy,8.1
27599,2004,87,9.2,25,Comedy,4.2
27600,1983,157,10,5,Action,3.4
27601,2004,174,14,207,Action,3.9
27602,2004,102,7.9,15,Drama,4.5
27603,1993,190,11.6,88,Action,1.3
27604,2001,85,22.8,66,Drama,7.4
27605,2003,105,11.6,111,Drama,3.1
27606,1969,127,12.5,24,Romance,5.3
27607,2003,82,13.3,8,Drama,4.5
27608,1984,106,12,17,Action,4
27609,1987,87,10.2,337,Drama,3.9
27610,1963,20,11.1,22,Documentary,8.9
27611,2001,110,11.4,21,Romance,4.2
27612,1982,99,8.2,8,Action,4.6
27613,1966,128,13.7,629,Action,4.5
27614,1999,98,13.9,20,Comedy,7.6
27615,1995,42,13,13,Short,8.7
27616,1987,102,14.4,97,Action,3.7
27617,1992,86,12.2,61,Drama,3.3
27618,1999,153,8.8,28,Comedy,4.4
27619,1977,210,11.8,13,Drama,3.6
27620,1968,,10.8,8,Action,4.4
27621,1986,74,11.3,8,Drama,3.4
27622,1998,137,14.3,115,Drama,5.4
27623,1996,135,7.1,22,Drama,4.5
27624,1992,193,12,96,Action,3
27625,2003,125,11,22,Action,3.2
27626,2004,86,13.6,5,Drama,5.7
27627,2003,152,10.3,12,Drama,4.5
27628,1954,71,12.4,10,Action,4.3
27629,1985,90,14.3,8,Comedy,5.3
27630,1978,110,17.5,22,Action,7.9
27631,1997,100,12.7,94,Drama,4.2
27632,1999,92,11.1,77,Action,5.5
27633,1931,75,8.1,12,Drama,3.4
27634,1991,89,13.7,401,Action,4.4
27635,1992,92,9.6,225,Action,5.4
27636,1994,86,17.5,194,Action,7.7
27637,1997,84,9.5,190,Action,8.1
27638,1997,87,11.5,271,Comedy,2.4
27639,2003,9,16.6,8,Short,7.9
27640,1942,7,10.8,6,Animation,8
27641,1933,19,11.7,5,Comedy,7.8
27642,2005,95,9.6,87,Comedy,4.4
27643,1995,96,9.5,1363,Comedy,3.8
27644,1984,33,12.6,6,Short,7.7
27645,1914,11,11.3,110,Comedy,8.3
27646,1973,100,10.4,80,Comedy,7.7
27647,1927,84,7.9,285,Comedy,5
27648,1999,78,17.5,51,Action,7.6
27649,1984,101,11.8,22,Action,4.3
27650,1938,60,14.1,9,Drama,3.1
27651,1943,66,10.1,78,Comedy,7.7
27652,1952,55,9.4,6,Action,4.6
27653,1939,93,6.1,13,Comedy,5.3
27654,1939,71,14.9,30,Comedy,7.2
27655,1937,102,20.2,293,Drama,8.3
27656,1962,95,9.8,311,Action,5.1
27657,1942,74,11.3,101,Action,4.8
27658,1934,90,14.6,67,Comedy,7.9
27659,1952,79,8.6,5,Drama,4
27660,1939,57,13.6,21,Comedy,8.3
27661,2000,15,13,10,Comedy,8
27662,1966,91,11.6,9,Action,3.1
27663,1968,87,16.6,6,Action,8
27664,1924,18,14,25,Action,8.8
27665,2002,93,16.1,1532,Documentary,7.7
27666,1977,94,9,26,Action,5.3
27667,1983,79,16.4,11,Drama,8.1
27668,1955,96,12.8,82,Comedy,3.4
27669,1933,18,11.9,65,Comedy,8
27670,1946,113,13.2,159,Comedy,8.9
27671,1949,89,10.4,28,Drama,3.6
27672,1953,80,13.1,82,Comedy,7.2
27673,1932,96,10.4,52,Action,3.9
27674,1950,78,8.1,34,Action,3.2
27675,1998,89,14.1,91,Action,3.8
27676,1932,10,11.5,18,Comedy,8.6
27677,1995,89,7.8,519,Comedy,3.3
27678,2003,15,14,650,Animation,8.1
27679,1921,54,12.4,2687,Comedy,4
27680,1997,90,6.8,44,Drama,2.4
27681,2000,104,7.8,5418,Comedy,5.1
27682,1984,105,9.7,127,Comedy,4.6
27683,1930,15,12.4,5,Short,8.3
27684,1955,6,12.1,20,Animation,8.3
27685,1952,7,7.9,18,Animation,8
27686,2000,1,12.4,19,Animation,7.9
27687,1982,70,10.5,29,Action,3.8
27688,1938,85,15,21,Action,3.1
27689,1948,81,11.8,21,Action,3.5
27690,1960,97,15.9,171,Drama,3.7
27691,1971,100,13.3,103,Action,6.2
27692,1953,93,17,85,Drama,3.8
27693,1998,102,16.2,70,Action,7.8
27694,1980,114,16.2,81,Action,4.7
27695,1995,91,10.7,9099,Drama,2.9
27696,1979,101,13.2,753,Documentary,7.8
27697,2001,93,12.4,36,Comedy,8.1
27698,1996,89,14.8,2720,Comedy,7.4
27699,2001,93,13.2,140,Comedy,7.4
27700,1977,90,16.7,13,Action,7.3
27701,1995,89,12.6,78,Action,3.9
27702,1996,,8.3,716,Drama,3.4
27703,1999,90,10.1,17,Drama,2
27704,1983,,15.7,5,Action,3.9
27705,1965,183,14.9,34,Drama,5.3
27706,1993,114,12.3,1568,Comedy,3.4
27707,2001,98,9.3,32,Drama,3.3
27708,1926,108,13.3,5,Comedy,7.8
27709,1931,87,16.5,6,Action,7.9
27710,1982,138,12.3,33,Drama,4.2
27711,1991,95,12.6,5,Drama,3.8
27712,1991,68,15.3,6,Action,4.8
27713,1999,121,10.7,2837,Comedy,3.8
27714,1981,120,8.3,15,Action,4
27715,1997,104,9.8,338,Action,8.2
27716,2003,,11.1,5,Comedy,4.7
27717,2000,100,9.9,23,Action,2.6
27718,1976,89,13.7,6,Drama,4.4
27719,2003,111,10.1,65026,Action,3.5
27720,2004,136,14.5,44189,Action,4.8
27721,1992,93,8.8,5,Action,3.8
27722,1989,94,11.8,643,Drama,3.2
27723,2001,89,14,565,Drama,3.1
27724,1957,80,11.5,9,Drama,3.6
27725,2000,80,13.2,17,Action,4.3
27726,1981,85,14.7,47,Action,5.1
27727,1993,81,6.9,28,Action,4.5
27728,1967,91,11.5,10,Action,3.1
27729,1981,100,12.3,94,Action,2.6
27730,1999,80,11.7,111,Action,4
27731,1950,67,9.3,5,Action,6
27732,1980,90,10.6,59,Action,3.8
27733,1923,11,11.2,8,Comedy,7.4
27734,1962,88,8.2,29,Comedy,4.6
27735,1979,90,13.2,12,Action,4
27736,1999,86,13.1,189,Comedy,3.5
27737,2004,74,8.2,5,Action,5.6
27738,1950,78,12.9,115,Comedy,7.6
27739,1971,90,11.5,35,Action,3.4
27740,1989,97,14.8,35,Action,3.2
27741,1975,94,15.3,49,Comedy,8.5
27742,1994,95,8.9,211,Drama,3.4
27743,1953,68,13.2,34,Action,5
27744,1996,87,10.4,120,Comedy,6.9
27745,2002,86,10.9,57,Comedy,7.9
27746,2000,7,10,110,Action,8.3
27747,2001,92,11.2,115,Comedy,8.1
27748,1947,75,13,8,Comedy,8.7
27749,2004,95,14.3,30,Drama,4.8
27750,1975,122,12.7,492,Action,4.5
27751,1999,72,15.1,210,Action,3.7
27752,1979,101,12.3,137,Action,3.1
27753,1998,93,11.1,33,Action,4.8
27754,1992,94,11.3,41,Action,5.1
27755,1976,99,19.3,47,Drama,4.5
27756,1996,92,12.1,6,Drama,4.2
27757,1987,88,9.5,18,Action,4
27758,1991,92,8.2,65,Action,3.3
27759,1956,73,12.2,81,Drama,3.1
27760,1994,90,5,35,Drama,3.7
27761,1988,88,6.2,2702,Comedy,3.9
27762,1954,70,11.1,7,Action,3.3
27763,1994,97,13.8,98,Action,3.1
27764,1947,104,12.2,60,Drama,4.6
27765,2001,80,16.7,187,Action,8.6
27766,1991,90,10.3,78,Comedy,7.6
27767,1986,91,9.1,117,Comedy,4.5
27768,1950,76,9.9,5,Action,3.7
27769,1959,69,10.9,403,Action,4.7
27770,2001,111,8.9,103,Action,7.1
27771,1950,76,15.4,30,Drama,3
27772,1991,94,12.3,188,Comedy,7.7
27773,1990,87,15.2,176,Action,8.9
27774,2004,110,14.8,130,Drama,5
27775,1986,85,17.1,79,Action,7.5
27776,1977,83,9.3,100,Action,3.1
27777,1997,110,13.5,62,Comedy,8.2
27778,1990,90,7.3,20,Action,3.7
27779,1955,67,10.4,1871,Drama,4.5
27780,1978,90,8.8,23,Action,4.2
27781,1936,10,11.9,11,Drama,8.3
27782,1996,91,11.4,446,Drama,4
27783,1996,90,11,219,Action,5.2
27784,1997,86,8.8,127,Action,4.6
27785,1968,88,8.9,32,Drama,5.1
27786,1954,71,15.8,134,Action,7.9
27787,1959,91,12.4,29,Action,3.4
27788,1946,96,11.9,1593,Action,3.4
27789,1964,93,16.7,743,Drama,4.4
27790,1982,81,12.1,9,Drama,3.7
27791,1986,100,13.6,34,Drama,3.4
27792,1988,95,11.5,32,Action,2.6
27793,1993,80,15.3,127,Action,3.6
27794,1986,104,7,27,Action,3.4
27795,1989,93,12.6,37,Comedy,7.8
27796,1984,141,11.4,9575,Drama,4.1
27797,1997,93,14,68,Action,7.9
27798,1996,,12,24,Animation,3.4
27799,1994,98,12.2,13,Action,4.2
27800,1996,101,13.5,64,Drama,4.9
27801,1999,41,9.2,16,Short,8.5
27802,2004,22,12,6,Comedy,8.2
27803,1973,88,11.3,56,Drama,4.2
27804,1994,100,12.1,67,Action,4.4
27805,2002,104,8.8,1771,Drama,5
27806,1997,90,8.3,9,Action,5.4
27807,1999,23,13.9,32,Short,7.7
27808,1987,90,14.5,53,Action,4.1
27809,1991,106,12.5,64,Action,2.6
27810,2002,81,11.8,24,Action,4.9
27811,2003,3,14.8,7,Animation,7.4
27812,1994,99,18.2,4834,Action,8.1
27813,1999,92,13.4,106,Action,2.5
27814,1995,90,13.5,46,Action,3.2
27815,1982,90,11.8,88,Documentary,8.4
27816,1981,96,16.4,11,Action,8
27817,2002,7,15.5,11,Short,8.2
27818,2004,30,8.1,21,Short,7.7
27819,1968,138,10,279,Drama,4.2
27820,1976,108,10.2,590,Drama,5.3
27821,1956,85,11.1,6980,Drama,3.4
27822,1980,92,14.6,22,Action,3.9
27823,1984,80,11.3,20,Action,4.7
27824,1975,,10.7,13,Action,2.8
27825,1950,113,13,264,Drama,3.7
27826,1965,81,13.9,11,Comedy,7.2
27827,1999,106,9.8,231,Comedy,3.4
27828,1974,93,12.7,16,Drama,5
27829,1933,61,9.4,5,Action,4
27830,1976,151,9.7,12,Action,3.2
27831,1995,92,13,7,Drama,2.3
27832,2000,28,5.5,31,Short,8.6
27833,1992,117,6.6,10,Action,3.3
27834,1988,113,13.2,25,Comedy,8.1
27835,2000,89,10.8,31,Drama,2.8
27836,1949,106,9.5,3489,Comedy,4.3
27837,1935,76,11.4,18,Drama,4.9
27838,1951,78,9.1,89,Drama,3.8
27839,1950,78,11.2,8,Action,3.3
27840,1999,96,11.1,26,Drama,4.5
27841,1962,112,7.5,148,Drama,3.9
27842,1987,87,12.9,8,Action,5
27843,1980,103,16.4,11,Action,8.6
27844,1958,90,14.6,6,Drama,3.6
27845,2003,80,14.6,18,Documentary,7.8
